Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
300b6c9408d7d3ca5447cf31d533b495;24/01/2024;24/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b5a04a4072fae06814c449e50f2c8516;24/01/2024;24/01/2024;Operacao de Apoio;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e451cf219d6f2e44c708d4148dc8ee4c;24/01/2024;24/01/2024;Operacao de Apoio;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
57e5945ecc1a488268a0b918a1179a04;24/01/2024;24/01/2024;Operacao de Apoio;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f71720a1e86943b676d7dbd2b84c23e0;24/01/2024;24/01/2024;Operacao de Apoio;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1282f7e924bf2c0e0aac7916205d164b;24/01/2024;24/01/2024;Operacao de Apoio;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;DPF/MII/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
66994da114e4b229ab2290a5ff387458;25/01/2024;24/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5c7e145b0f881c399370c65a8cdb638c;24/05/2019;23/01/2024;Operacao Especial;Crimes Previdenciários                                                                                                          ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;5;0;13;;;;R$13.032.372,00;0;0;0;0;0;0;0;0;0;0
870696b949673b8c80175773ac56eb13;09/01/2024;23/01/2024;Operacao Especial;Crimes Contra o Patrimônio                                                                                                      ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;9;;;;;0;0;0;0;0;0;0;0;0;0
8457f5bb6e9ac6d48320565f77705524;23/01/2024;23/01/2024;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
84320676faa98a5e4a8b9b71cbc234fe;23/01/2024;23/01/2024;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b7ec8454fc7f4838cb45e84c09baf47b;23/01/2024;23/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6ae44d522f0e5f965a0d0f0b1d129441;23/01/2024;23/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/NVI/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
63c290847a6fa5e5b6a731fae91372fa;23/01/2024;23/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c52191205b6b2051b0ce8dfb1669db68;25/03/2023;22/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8e5416c6100525c7c053a1f9a8a85a69;29/11/2023;22/01/2024;Operacao Comum   ;Crimes Contra Direitos Humanos                                                                                                  ;PB;DPF/CGE/PB                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f8c1fea10aa283f9e379153f4db3a77c;17/01/2024;22/01/2024;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7e56df0595074bf024f2b50f46ede9ee;22/01/2024;22/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f106021acf832aab91e002d19a31c80b;21/01/2024;21/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
50720306abc5211afbd0b4dfa271120e;21/01/2024;21/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3fabf3df01d114f49d9e7d9f6a5a2ad3;20/01/2024;20/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d072f91c01255cf2f51d75308b7569b0;20/01/2024;20/01/2024;Operacao de Apoio;Crimes Financeiros                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
bfba798ab7fbd28e9c05e978e33dd4c1;20/01/2024;20/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/NVI/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5d4ae74d1fc68675546692a782da7e22;20/01/2024;20/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ea8bfd74684793660c2aca578210cba2;20/01/2024;20/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7bc74a3dbf870e2efa020cfd0c19a91e;20/01/2024;20/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;R$62.123,40;0;0;0;0;0;0;0;0;0;0
7fa175579625d64cf30140fc205aa9cf;19/01/2024;19/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;R$19.125,00;0;0;0;0;0;0;0;0;0;0
94ab7b5997820be2ce628dd0c42e0b72;19/01/2024;19/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
21990dfc2dc3f0d2cc29a8b2c37829ea;22/01/2024;19/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
38c3bdc5c1475cdc0b12d208bd6d1d93;23/06/2023;18/01/2024;Operacao Especial;Tráfico de Drogas                                                                                                               ;SP;NIP/PF/STS/SP                                                   ;Nao;                                                                                                                                ;0;1;0;5;;;;;0;0;0;0;0;0;0;0;0;0
a9edfa264c091fe3ab79359b98451d03;03/12/2023;18/01/2024;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
6ee934260c80f2e2f9098dcd3e44c032;17/01/2024;18/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AC;SR/PF/AC                                                        ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6db7734d167cf28b7030f4e13cf734d2;18/01/2024;18/01/2024;Operacao de Apoio;Crimes Financeiros                                                                                                              ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5df6791bf786a8d8c6b9edaafb28686e;18/01/2024;18/01/2024;Operacao Especial;Crimes Fazendários                                                                                                              ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
b74ba0de6df81b65b9befa0ebeaa4e1f;26/01/2024;18/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/ARU/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
729d260c8ed687f770ec37265a2c0b4a;17/01/2024;17/01/2024;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
666d53a5e77c921b08551c1b1de4107e;17/01/2024;17/01/2024;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1bf00b0b7ef1e0bab79a6c129833c9a4;17/01/2024;17/01/2024;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b2b6a4da284fae2b142ed8c17d9b4a07;17/01/2024;17/01/2024;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
cf370a5f5c82be91337a26e3e6479b99;17/01/2024;17/01/2024;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
11401e6da31846fa116ee7c465cbfdb2;17/01/2024;17/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c4856bb867729206c355a611e00a00b7;17/01/2024;17/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/NVI/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3548b888356ea427067af01e47cceb53;17/01/2024;17/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/RPO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a269ba2de7c47692cce1956aca54f22d;17/01/2024;17/01/2024;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4738db1ddf5a4ab230fa84e70829a39b;16/01/2024;16/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/NVI/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9b0bf79013ee299334866361ab61e58b;16/01/2024;16/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/RPO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f3590a49bf92f48ab5d85a15993457fc;15/01/2024;15/01/2024;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c71968a1258462eeffb3e3741f75ce19;15/01/2024;15/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
48682790ddaa917b811b72b6bbecd8e5;15/01/2024;15/01/2024;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;4;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4f8749ae3fea0527a4024521d5133c7b;19/01/2024;15/01/2024;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;PB;DPF/PAT/PB                                                      ;Nao;                                                                                                                                ;0;0;0;4;;;;;0;0;0;0;0;0;0;0;0;0
