Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
52cc1769e00f1c1806a46fbd218d93ed;30/01/2021;30/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
ba1d82313a5298a704f39cc093c2de70;30/01/2021;30/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/MII/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$1.500.400,00;;;0;0;0;0;0;0;0;0;0;0
0a4213b43400f792efbfb2315906986b;30/01/2021;30/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$3.790.203,00;;;0;0;0;0;0;0;0;0;0;0
c5d43d52e2fcb680002451757df69870;31/01/2021;30/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$156.402,00;;;0;0;0;0;0;0;0;0;0;0
5d39eac2733613a7e51d91ac3f0f2273;12/09/2017;29/01/2021;Operacao Especial;Tráfico de Drogas                                                                                                               ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;3;0;9;;R$2.563.519,00;;;0;0;0;0;0;0;11;0;0;0
f459043eb28e00cba90d611ba5aaa775;25/07/2019;29/01/2021;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RR;SR/PF/RR                                                        ;Sim;Venezuela                                                                                                                       ;1;0;0;9;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
29ec7ab847a75659134668f6de07d61c;14/06/2020;29/01/2021;Operacao Especial;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;3;4;;R$421.919,00;;;0;0;0;0;0;0;0;0;0;0
36e8ce541ad3b87a4c89c0c1d76a7e08;21/08/2020;29/01/2021;Operacao Especial;Crimes Eleitorais                                                                                                               ;CE;DPF/JNE/CE                                                      ;Nao;                                                                                                                                ;0;0;0;9;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
c2b00869b78ac7a80a4cf5f60dd728e2;18/12/2020;29/01/2021;Operacao Especial;Crimes Previdenciários                                                                                                          ;TO;SR/PF/TO                                                        ;Nao;                                                                                                                                ;0;1;0;3;;R$0,00;;R$289.129,00;0;0;0;0;0;0;0;0;1;0
d36bf4186f7b22453706ea7e1e658526;25/01/2021;29/01/2021;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;RS;DPF/SCS/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
b2f7f5f72e3c305a3963240e97d6fb42;29/01/2021;29/01/2021;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
29a11e203e67478dc15b92a9b4f0ccfb;29/01/2021;29/01/2021;Operacao de Apoio;Crimes Previdenciários                                                                                                          ;PA;DPF/RDO/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
48e368c26f07b76ce4fbd5f0971e78d5;29/01/2021;29/01/2021;Operacao Simples ;Crimes de Ódio e Pornografia Infantil                                                                                           ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
5b9c93f7113aa689b172eafa97f86570;29/01/2021;29/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
de3ca97afaef7f990a87493fa7edb806;29/01/2021;29/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SJK/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
1ed96accf6c5f2ffa7b976ddebdfd75b;29/01/2021;29/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$5.635,00;;;0;0;0;0;0;0;0;0;0;0
77d3dc866959ff8e2ec72beceaa43a92;29/01/2021;29/01/2021;Operacao Comum   ;Crimes Contra Direitos Humanos                                                                                                  ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
f92e4a1d8f1608b9e761152fbd3dc78b;29/01/2021;29/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
c5f0ba2b693bb63251e1ce942e9106bf;29/01/2021;29/01/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;RR;SR/PF/RR                                                        ;Nao;Guiana                                                                                                                          ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
cf7f2f64ef772d7e61663fbe791d8941;29/01/2021;29/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
bbd52f08913e6c108ce01f472a9a48f8;29/01/2021;29/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MT;DPF/ROO/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
e995e3bb1823a8d2d94e4c9ffadd64b0;29/01/2021;29/01/2021;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PB;DPF/CGE/PB                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
ecbe681164e9e452c30fc0cce7dd6a8f;29/01/2021;29/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$11.500,00;;;0;0;0;0;0;0;0;0;0;0
a8ddda55a63521bc3bca29b6eab14fad;29/01/2021;29/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
0555871d0c5a11ba9fbef28b46ad0749;29/01/2021;29/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$1.412.515,00;;;0;0;0;0;0;0;0;0;0;0
395d48b53a6796700e3dd3cc47ed692f;29/01/2021;29/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
c54db6e3a068c60de278f6c4b4c0cfd5;29/01/2021;29/01/2021;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;SR/PF/RO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
7a09bd2f4362bdb95b9a19e9ddc69684;29/01/2021;29/01/2021;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;SR/PF/RO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
75a6eeed0ad650d6d3123ec900c0afdd;29/01/2021;29/01/2021;Operacao Comum   ;Crimes Fazendários                                                                                                              ;MS;DPF/PPA/MS                                                      ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
f3bc4f2c3d95a2b28ffc4922a6218717;02/03/2021;29/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;Colômbia                                                                                                                        ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
4a1c0f66bc846c44766798d29a2f1d24;17/08/2021;29/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/MII/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$300.000,00;;;0;0;0;0;0;0;0;0;0;0
b9aebf4d8e8ab2367d5d83fc74c4944f;16/04/2018;28/01/2021;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;1;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
0fb6e518098dc72341a4316b853e6800;23/10/2020;28/01/2021;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;AP;DPF/OPE/AP                                                      ;Nao;Guiana Francesa                                                                                                                 ;1;0;0;3;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
393e8345f6253451b6563cd9a6b190de;31/10/2020;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$199.805,00;;;0;0;0;0;0;0;0;0;0;0
7f203fae0ba76d0edffb611c68b20fa2;03/12/2020;28/01/2021;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;2;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
314f4026011eb4fe2a0cdaddbd891625;02/01/2021;28/01/2021;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
17c2d18f646f7f21b3228bb15509830f;28/01/2021;28/01/2021;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PB;SR/PF/PB                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
f67df43c184f6385704222b156d1760a;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;;R$50.262,00;;R$20.855,00;0;0;0;0;0;0;0;0;0;0
c9e34a6b7ba54e916de04858307f16c4;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;;R$490.544,00;;R$821.991,00;0;0;0;0;0;0;0;0;0;0
9d77dc533c5106c0ae8a281b73800748;28/01/2021;28/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;R$1.094,00;;;0;0;0;0;0;0;0;0;0;0
87600699700f9bd878fc82dd3496ebde;28/01/2021;28/01/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;PE;DPF/CRU/PE                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
2161cfc25aaa5a217d0e67a4a5e8a734;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PE;DPF/CRU/PE                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$2.600,00;;;0;0;0;0;0;0;0;0;0;0
dd07a73a1fe671600a14646d0a8f1996;28/01/2021;28/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MT;DPF/ROO/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
2b5fed4bf0f918f2439f38b012d33111;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RJ;DPF/MCE/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$200,00;;;0;0;0;0;0;0;0;0;0;0
90b260aec23ea2e4e506dc2c3a9fb0c6;28/01/2021;28/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;DPF/TBA/AM                                                      ;Nao;Colômbia                                                                                                                        ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
53ed4154f01413536baa8e666a70ce2c;28/01/2021;28/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;2;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
a96fc8ef4a1263c9cbc271e89a275932;28/01/2021;28/01/2021;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
d153cf5d900b80f1e2dc7e61fd8b420d;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$65.725,00;;;0;0;0;0;0;0;0;0;0;0
28a777d86c48a4b68ad0a32567ced646;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$100.000,00;;;0;0;0;0;0;0;0;0;0;0
acec8adf09ca99a1872fcfc50666fbb4;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RJ;DPF/GOY/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
4ff7103d049a3c574519cd825032a680;28/01/2021;28/01/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;TO;SR/PF/TO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
6dfb04136529fba8a8b870b91b59f8e6;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/UDI/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$700,00;;;0;0;0;0;0;0;0;0;0;0
9786ce6a35bd1b70a96b31762d6e35ba;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/UDI/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$1.600,00;;;0;0;0;0;0;0;0;0;0;0
c01eb786b743fd9011dbbd689fffb97c;28/01/2021;28/01/2021;Operacao Comum   ;Crimes Contra Direitos Humanos                                                                                                  ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
8c9e24f0ea7a805fb9bdf7f0d93c7e9e;28/01/2021;28/01/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
4e7bc172ddd41cd4d4cb81eec370f5b1;28/01/2021;28/01/2021;Operacao de Apoio;Crimes Fazendários                                                                                                              ;MS;DPF/CRA/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
39e917b3ef3485885e61b466be60ba5c;28/01/2021;28/01/2021;Operacao de Apoio;Crimes Fazendários                                                                                                              ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
00915eeb771350f3d02831fd1b412cfb;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
451af08450a72fa37474b2cd93b08919;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$1.530.322,00;;R$750.000,00;0;0;0;0;0;0;0;0;0;0
eecbba5ccbd80c5a09231835db660ae3;28/01/2021;28/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SJE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$35.000,00;;;0;0;0;0;0;0;0;0;0;0
858a7d21421b7492a5c8a80b02b65822;27/09/2017;27/01/2021;Operacao Comum   ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;0;0;0;3;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
7a94edf990bf437782775d470a1e8288;09/01/2020;27/01/2021;Operacao Especial;Crimes Fazendários                                                                                                              ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;6;;R$8.007.000,00;;R$25.000.000,00;0;0;0;0;0;0;0;0;0;0
445203d401987acf9bd786874abb0bd8;19/08/2020;27/01/2021;Operacao Especial;Crimes Fazendários                                                                                                              ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;0;1;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
ec771342d0baefdbab9b96303e7ea767;31/10/2020;27/01/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$91.883,00;;;0;0;0;0;0;0;0;0;0;0
