Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
45d4296598eef03ae3f5b7e8e523d2ce;10/03/2021;27/02/2021;Operacao Simples ;Crimes Previdenciários                                                                                                          ;RR;SR/PF/RR                                                        ;Nao;Guiana Francesa                                                                                                                 ;0;0;0;0;;R$155.796,00;;;0;0;0;0;0;0;0;0;0;0
663fa653ae3bb8cdf9e4fa402d4e1a6b;07/04/2021;27/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
0573fd37d4bcd0b00b941e6bd64e38a2;16/02/2021;26/02/2021;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;AC;DPF/EPA/AC                                                      ;Nao;                                                                                                                                ;0;0;0;2;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
69c5e3c92c2d769ec3be402398685c58;22/02/2021;26/02/2021;Operacao Especial;Crimes Fazendários                                                                                                              ;RO;DPF/JPN/RO                                                      ;Nao;                                                                                                                                ;0;0;0;1;;R$400,00;;;0;0;0;0;0;0;0;0;0;0
a087c0fda4be188eefcb977962489ee3;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$1.000,00;;;0;0;0;0;0;0;0;0;0;0
f21a6477b9893c297b0fef69cfc91f80;26/02/2021;26/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
3bad48cdf807c5c610b810ce96de4f48;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
d6bd6c6726780502d3d08075e10deda5;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;;R$2.000,00;;;0;0;0;0;0;0;0;0;0;0
201c891dc157dadb40702bfaa20e446b;26/02/2021;26/02/2021;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
abebd9a5999004bb57c979674ee0618b;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
f9a1c0231e527871ae2dce9e3d7a0cb6;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$7.500,00;;;0;0;0;0;0;0;0;0;0;0
f01fb668ca9732f477279a185f6a25cb;26/02/2021;26/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/LIV/RS                                                      ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
755cf6ed7ec5cb088a7e6889a79f4d81;26/02/2021;26/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
2cf11ea99ff784bd9adee995f6b2bab5;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;1;0;0;0;;R$2.750,00;;;0;0;0;0;0;0;0;0;0;0
d35a15bdede36c4a6b242ae780fcbd49;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$250.000,00;;;0;0;0;0;0;0;0;0;0;0
85b45ef5e19389d81d4744a69462df56;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$1.000,00;;;0;0;0;0;0;0;0;0;0;0
d72ab4f73793acaeb170bdc560ddb61c;26/02/2021;26/02/2021;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
3dbaafc7a1f013ddd7ffc65f15b4ca00;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$1.502.047,00;;;0;0;0;0;0;0;0;0;0;0
3be9639d99c7943bc081bd6efb458339;26/02/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
dac34c45f360e2914d6019e042e4816b;26/02/2021;26/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;BA;DPF/VDC/BA                                                      ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
d0bf7de49daba3b5da36bdce14a31da7;26/02/2021;26/02/2021;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
d1412658ed7327d7e7f98101e50f9edc;02/03/2021;26/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
8cefcab3840ee04c488c44c64db3e52e;30/03/2021;26/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$1.236.509,00;;;0;0;0;0;0;0;0;0;0;0
6756cd0e4c74ef32aaa21e358b0767b8;11/09/2019;25/02/2021;Operacao Especial;Crimes Financeiros                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;3;;R$0,00;;R$5.000.000,00;0;0;0;0;0;0;0;0;2;0
01637912acfaa38b2879637876c2f087;19/09/2019;25/02/2021;Operacao Especial;Crimes Previdenciários                                                                                                          ;ES;DPF/SMT/ES                                                      ;Nao;                                                                                                                                ;0;0;0;2;;R$0,00;;R$1.000.000,00;0;0;0;0;0;0;0;0;0;0
bca5d4853459a833d9516771f8a96a98;13/03/2020;25/02/2021;Operacao Especial;Crimes de Corrupção                                                                                                             ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;3;;R$0,00;;R$201.205,00;0;0;0;0;0;0;0;0;0;0
b4fcae87a46c0afe6dd16d9cff8a209a;31/05/2020;25/02/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;1;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
695fc554d150e16a91b4b625dcd8282c;07/07/2020;25/02/2021;Operacao Especial;Crimes de Corrupção                                                                                                             ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;1;1;0;10;;R$300.000,00;;R$700.000,00;0;0;0;0;0;0;0;0;0;0
c613ce58a2d142a6c3acfab815d78052;03/08/2020;25/02/2021;Operacao Comum   ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;AP;DPF/OPE/AP                                                      ;Nao;Guiana Francesa                                                                                                                 ;0;0;0;1;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
c9690e6c978bda774fbb67d131508889;01/02/2021;25/02/2021;Operacao Especial;Tráfico de Drogas                                                                                                               ;MS;DPF/DRS/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;2;0;2;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
e48a802fb8be11b3993f846a5736ae27;17/02/2021;25/02/2021;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;SC;DPF/IJI/SC                                                      ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
8b7d6d65a6a11b276c00df310aa23cbd;18/02/2021;25/02/2021;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;AC;DPF/EPA/AC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
ce6e6d048914eccdc312d53e64e566b7;23/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$207.601,00;;;0;0;0;0;0;0;0;0;0;0
9408bde39cb8ac29be635848cb6fd0a1;24/02/2021;25/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
1ce5a382dbaf339b9845fd4286c98ee2;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/RGE/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$650,00;;;0;0;0;0;0;0;0;0;0;0
2f01222e0a208c0dd5818c558c5f88d4;25/02/2021;25/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;1;0;0;0;;R$157.000,00;;;0;0;0;0;0;0;0;0;0;0
7716187589b68cdd772c0a19735a2381;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PE;DPF/SGO/PE                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$400,00;;;0;0;0;0;0;0;0;0;0;0
8ea2e910312e70cd89fca468251614ec;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$1.500.000,00;;;0;0;0;0;0;0;0;0;0;0
bed9077cefb8790775187604fddec6ca;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$2.380.288,00;;;0;0;0;0;0;0;0;0;0;0
5f406a42adbf40fae0f9e85db1f07c5f;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$321.750,00;;;0;0;0;0;0;0;0;0;0;0
3257148f807812b1cb08950f2a41f7d6;25/02/2021;25/02/2021;Operacao Especial;Fraudes Bancárias                                                                                                               ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;1;0;2;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
2f949375f27ace8f384cddf7127935c3;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$1.000,00;;;0;0;0;0;0;0;0;0;0;0
3e426911d34b34dfcff99725190f07d4;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$130,00;;;0;0;0;0;0;0;0;0;0;0
3fe7b426e117c2b0aec8a038aef9d4fc;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$1.680.890,00;;;0;0;0;0;0;0;0;0;0;0
47dd14b0bfa5c4a3d0cff40516bc34ed;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/BGE/RS                                                      ;Nao;                                                                                                                                ;1;0;0;0;;R$2.000,00;;;0;0;0;0;0;0;0;0;0;0
3f091236bc819f03f1fe886ba591e9b4;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$365.000,00;;;0;0;0;0;0;0;0;0;0;0
249de45b2f39b6a48cdc586688773b3e;25/02/2021;25/02/2021;Operacao Comum   ;Crimes de Corrupção                                                                                                             ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;5;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
0771460e61ea227ea07ce7dc895f17c6;25/02/2021;25/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
211b45a9e09a1734caa1a9b01caf105c;25/02/2021;25/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
3f0a260e195d0a104f67aad2e2a2bb9b;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;1;0;0;0;;R$1.000,00;;;0;0;0;0;0;0;0;0;0;0
99d6b33240ff7607f85a39ff714348eb;25/02/2021;25/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;AC;DPF/EPA/AC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
ca0103034eeebb75ff51725c534826f6;25/02/2021;25/02/2021;Operacao de Apoio;Crimes Fazendários                                                                                                              ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
99397f532b9dd9e22a51e321179824f2;25/02/2021;25/02/2021;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
c8ce918445f078aa6c4d6295f7767e64;25/02/2021;25/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
0bbd7ba58182adc1b1192550285c88b3;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$1.169.218,00;;;0;0;0;0;0;0;0;0;0;0
c9c70068d73e5a0b3536805fa57e3c21;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$67.581,00;;;0;0;0;0;0;0;0;0;0;0
e1969c05dd239aabaa67ef9f7252a12c;25/02/2021;25/02/2021;Operacao Simples ;Crimes Financeiros                                                                                                              ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;R$81.110,00;;;0;0;0;0;0;0;0;0;0;0
e3adad3ec918b41f124294c348f5baae;25/02/2021;25/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
e33fffbae67c2c271e4aeed8768710c1;25/02/2021;25/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
58feeb20025f347c147b9bb68ec8f5d6;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;;R$49.170,00;;R$85.568,00;0;0;0;0;0;0;0;0;0;0
54e2eb4c6bcaa71ef2ae12d81f73af6b;25/02/2021;25/02/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;1;0;0;1;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
91f0590046c609fbfa1061b55eb939ec;25/02/2021;25/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$7.509,00;;;0;0;0;0;0;0;0;0;0;0
5e92bad91633a6e46434ba93f20897af;25/02/2021;25/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/GVS/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
1099262d08ad760566784006371a19d1;25/02/2021;25/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/SSB/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
c0346985d8c2d12fd123ef7d6829dcf7;25/02/2021;25/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
5e874cbae3c8b61578de0cb6869547be;25/02/2021;25/02/2021;Operacao Comum   ;Crimes Fazendários                                                                                                              ;RJ;DPF/NRI/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
